b_storage1,b_storage2,b_storage3,b_storage4,b_storage5,b_storage6,b_storage7,b_storage8,b_storage9,b_storage10,b_storage11,b_storage12,b_storage13,b_storage14,b_storage15,b_storage16,b_storage17,b_storage18,b_storage19,b_storage20
3.1953888,2.2825665,.81533355,-.69622749,-2.4120324,-3.3842375,-4.2862897,-5.8464899,-6.675385,-8.1116476,-8.7744398,-9.5524416,-12.547862,-13.159371,-14.456824,-15.430919,-17.504105,-16.743158,-19.598593,-19.847803
-1.8110895,-2.7844129,-4.136889,-5.1329637,-5.8951344,-7.109221,-8.1937265,-9.6002998,-10.206315,-12.308869,-13.057286,-13.947457,-14.839082,-15.458064,-17.071728,-18.633118,-19.394255,-20.202869,-21.400829,-22.338451
-21.501076,-22.259588,-23.145174,-24.156139,-25.51568,-25.980429,-26.869524,-27.913914,-28.204861,-29.823433,-30.526459,-31.38311,-31.934599,-33.054474,-32.954617,-35.296974,-35.581169,-36.630054,-37.425804,-38.659649
-10.743522,-11.661254,-12.798835,-13.547286,-14.793053,-16.17024,-16.455334,-17.513075,-18.003613,-19.803307,-20.668045,-22.13027,-22.264166,-23.543997,-24.163904,-24.979233,-26.714231,-27.30838,-28.585697,-29.164064
-5.461205,-6.3085308,-7.5382361,-8.6783752,-10.024431,-11.189785,-11.47127,-13.49346,-14.607573,-15.462028,-16.520687,-17.701607,-18.808567,-18.483635,-21.111536,-22.576134,-22.562038,-24.262905,-24.093307,-26.371025
-2.1002793,-3.1843469,-4.5105953,-5.2856236,-6.5870471,-7.5191722,-8.7868967,-9.5006294,-11.084211,-12.371759,-13.42607,-14.439008,-15.521303,-16.425154,-17.878063,-18.12785,-19.160652,-20.680756,-21.42808,-22.161562
-8.3670597,-9.4500074,-10.089993,-11.632308,-12.570789,-14.056591,-15.440509,-16.797825,-16.696081,-18.374784,-19.565832,-21.013693,-21.719507,-22.71571,-22.791613,-25.609558,-25.098164,-26.684164,-27.727095,-29.982298
1.0823909,-.36949229,-1.1635529,-2.270946,-3.8639543,-4.4103575,-6.1673064,-6.642539,-7.8992195,-9.1192274,-10.881353,-10.723858,-12.10278,-13.794918,-15.29343,-16.280731,-17.241117,-17.598406,-19.613554,-20.488243
9.6843328,8.4948835,7.049325,5.4370632,4.5340753,3.1903276,1.9274223,.53572834,-1.1977233,-2.0089684,-3.59232,-4.6530862,-6.0843143,-8.3897829,-9.6490602,-10.163015,-10.044336,-11.639138,-12.786515,-14.913319
-7.5712099,-9.0303745,-9.5506353,-10.476235,-11.917588,-12.935625,-14.570951,-15.474322,-15.967495,-17.394989,-18.496271,-19.830076,-20.342009,-22.186939,-22.685047,-24.161554,-23.968132,-26.311928,-26.657499,-27.800104
